Date,Open,High,Low,Close,Volume,Adj Close,Diff,StockUp,Year,Month,Day
2013-12-27,563.820007,564.409981,559.500015,560.089989,56471100,76.635056,3.730018,1,2013,12,27
2013-12-26,568.099998,569.499977,563.379997,563.900009,51002000,77.156368,4.199989,1,2013,12,26
2013-12-24,569.889999,571.880005,566.029991,567.669975,41888700,77.672198,2.220024,1,2013,12,24
2013-12-23,568.000023,570.719978,562.76001,570.090004,125326600,78.003322,-2.089981,0,2013,12,23
2013-12-20,545.43,551.610008,544.82,549.019989,109103400,75.120389,-3.589989,0,2013,12,20
2013-12-19,549.5,549.999985,543.729988,544.459991,80077200,74.496461,5.040009,1,2013,12,19
2013-12-18,549.700005,551.450005,538.799995,550.769989,141465800,75.359835,-1.069984,0,2013,12,18
2013-12-17,555.809998,559.439987,553.379982,554.990005,57475600,75.937244,0.819993,1,2013,12,17
2013-12-16,555.02002,562.640007,555.009979,557.500023,70648200,76.280681,-2.480003,0,2013,12,16
2013-12-13,562.849998,562.880013,553.669975,554.429993,83205500,75.86062,8.420005,1,2013,12,13
2013-12-12,562.140022,565.339989,560.030014,560.539986,65572500,76.696628,1.600036,1,2013,12,12
2013-12-11,567,570.970024,559.68998,561.359978,89929700,76.808824,5.640022,1,2013,12,11
2013-12-10,563.580002,567.88002,561.199974,565.54998,69567400,77.382127,-1.969978,0,2013,12,10
2013-12-09,560.899994,569.579979,560.899994,566.43,80123400,77.502537,-5.530006,0,2013,12,9
2013-12-06,565.789986,566.750008,559.569977,560.019974,86088100,76.625477,5.770012,1,2013,12,6
2013-12-05,572.650009,575.139999,566.410027,567.899994,111895000,77.703671,4.750015,1,2013,12,5
2013-12-04,565.499992,569.19001,560.819992,565.000008,94452400,77.306876,0.499984,1,2013,12,4
2013-12-03,558.299988,566.380013,557.68,566.319984,112742000,77.487484,-8.019996,0,2013,12,3
2013-12-02,558.000008,564.329979,550.819977,551.230026,118136200,75.42278,6.769982,1,2013,12,2
2013-11-29,549.480026,558.330002,547.809975,556.069977,79531900,76.085013,-6.589951,0,2013,11,29
2013-11-27,536.310005,546,533.399979,545.959999,90862100,74.701702,-9.649994,0,2013,11,27
2013-11-26,524.11998,536.140015,523.999977,533.399979,100345700,72.98316,-9.279999,0,2013,11,26
2013-11-25,521.019989,525.86998,521.000015,523.739998,57327900,71.661421,-2.720009,0,2013,11,25
2013-11-22,519.519981,522.159988,518.529999,519.799988,55931400,71.122324,-0.280007,0,2013,11,22
2013-11-21,517.599991,521.210007,513.670021,521.139992,65506700,71.305671,-3.540001,0,2013,11,21
2013-11-20,519.229988,520.419975,514.330009,514.999985,48479200,70.465557,4.230003,1,2013,11,20
2013-11-19,519.029984,523.37999,517.969986,519.549995,52234700,71.088118,-0.520011,0,2013,11,19
2013-11-18,524.990013,527.19001,518.200005,518.629974,61236000,70.962235,6.360039,1,2013,11,18
2013-11-15,526.580009,529.089973,524.489975,524.990013,79480100,71.832456,1.589996,1,2013,11,15
2013-11-14,522.80999,529.279991,521.869995,528.160019,70604800,72.266196,-5.350029,0,2013,11,14
2013-11-13,518,522.249977,516.959976,520.63002,49305200,71.235894,-2.63002,0,2013,11,13
2013-11-12,517.670006,523.919975,516.999977,520.009979,51069200,71.151056,-2.339973,0,2013,11,12
2013-11-11,519.990005,521.669991,514.410011,519.050011,56863100,71.019707,0.939994,1,2013,11,11
2013-11-08,514.580002,521.130005,512.589996,520.560005,69829200,71.226314,-5.980003,0,2013,11,8
2013-11-07,519.580009,523.190025,512.380005,512.490021,65655100,70.122128,7.089988,1,2013,11,7
2013-11-06,524.149994,524.860023,518.200005,520.920013,55843900,71.275573,3.229981,1,2013,11,6
2013-11-05,524.580017,528.890022,523.000008,525.449997,66303300,71.478078,-0.86998,0,2013,11,5
2013-11-04,521.099991,526.820015,518.810005,526.75,61156900,71.65492,-5.650009,0,2013,11,4
2013-11-01,524.020004,524.799995,515.840004,520.030006,68722500,70.740785,3.989998,1,2013,11,1
2013-10-31,525,527.48999,521.269981,522.699974,68924100,71.103986,2.300026,1,2013,10,31
2013-10-30,519.610023,527.520004,517.020004,524.900024,88540900,71.403264,-5.290001,0,2013,10,30
2013-10-29,536.270004,539.249992,514.540001,516.680023,158951800,70.28508,19.589981,1,2013,10,29
2013-10-28,529.039986,530.999977,523.209999,529.880005,137610200,72.080701,-0.840019,0,2013,10,28
2013-10-25,531.319984,533.229988,525.110016,525.960022,84448000,71.547458,5.359962,1,2013,10,25
2013-10-24,525,532.470024,522.449982,531.910011,96191200,72.356847,-6.910011,0,2013,10,24
2013-10-23,519.000023,525.669975,519.000023,524.959999,78430800,71.411422,-5.959976,0,2013,10,23
2013-10-22,526.410019,528.450012,508.029999,519.870003,133515900,70.719019,6.540016,1,2013,10,22
2013-10-21,511.770004,524.300011,511.520012,521.360023,99526700,70.92171,-9.590019,0,2013,10,21
2013-10-18,505.990005,509.259987,505.709999,508.889992,72635500,69.225385,-2.899987,0,2013,10,18
2013-10-17,499.979988,504.779991,499.680008,504.499985,63398300,68.628203,-4.519997,0,2013,10,17
2013-10-16,500.789993,502.530006,499.230011,501.110001,62775300,68.167056,-0.320008,0,2013,10,16
2013-10-15,497.510025,502.000008,495.52002,498.679985,80018400,67.836496,-1.16996,0,2013,10,15
2013-10-14,489.830009,497.579987,489.349998,496.039978,65474500,67.477371,-6.209969,0,2013,10,14
2013-10-11,486.989998,493.839981,485.159996,492.809998,66934700,67.037989,-5.82,0,2013,10,11
2013-10-10,491.319977,492.379974,487.039986,489.639992,69650700,66.606767,1.679985,1,2013,10,10
2013-10-09,484.639984,487.790016,478.279999,486.589989,75431300,66.191868,-1.950005,0,2013,10,9
2013-10-08,489.940025,490.640015,480.540024,480.93998,72729300,65.423286,9.000045,1,2013,10,8
2013-10-07,486.559975,492.649994,485.350014,487.750015,78073100,66.349669,-1.19004,0,2013,10,7
2013-10-04,483.859993,484.599983,478.600006,483.030014,64717100,65.707598,0.829979,1,2013,10,4
2013-10-03,490.510025,492.350014,480.739975,483.409996,80688300,65.759287,7.100029,1,2013,10,3
2013-10-02,485.63002,491.799988,483.749977,489.55999,72296000,66.595884,-3.92997,0,2013,10,2
2013-10-01,478.449989,489.140007,478.379974,487.960007,88470900,66.378235,-9.510018,0,2013,10,1
2013-09-30,477.250015,481.659996,474.410004,476.749977,65039100,64.853311,0.500038,1,2013,9,30
2013-09-27,483.779991,484.669998,480.720001,482.750008,57010100,65.669508,1.029983,1,2013,9,27
2013-09-26,486.000015,488.56002,483.899994,486.219994,59305400,66.141537,-0.219979,0,2013,9,26
2013-09-25,489.199982,489.639992,481.429977,481.530006,79239300,65.503548,7.669976,1,2013,9,25
2013-09-24,494.880005,495.469978,487.819977,489.100006,91086100,66.533311,5.779999,1,2013,9,24
2013-09-23,496.100006,496.910011,482.599991,490.640015,190526700,66.742802,5.459991,1,2013,9,23
2013-09-20,477.999992,478.550018,465.999985,467.410004,174825700,63.582774,10.589988,1,2013,9,20
2013-09-19,470.700012,475.830009,469.249992,472.299995,101135300,64.24797,-1.599983,0,2013,9,19
2013-09-18,463.18,466.350006,460.659996,464.680008,114215500,63.211407,-1.500008,0,2013,9,18
2013-09-17,447.959999,459.710014,447.499989,455.320007,99845200,61.938147,-7.360008,0,2013,9,17
2013-09-16,460.999977,461.609978,447.220009,450.119995,135926700,61.230778,10.879982,1,2013,9,16
2013-09-13,469.339981,471.830025,464.699982,464.899986,74708900,63.241331,4.439995,1,2013,9,13
2013-09-12,468.500015,475.399986,466.010025,472.690018,101012800,64.301026,-4.190003,0,2013,9,12
2013-09-11,467.009995,473.689987,464.809998,467.709984,224674100,63.623581,-0.699989,0,2013,9,11
2013-09-10,506.199997,507.450012,489.500015,494.639999,185798900,67.286929,11.559998,1,2013,9,10
2013-09-09,505.000023,507.919983,503.479988,506.169983,85171800,68.855377,-1.16996,0,2013,9,9
2013-09-06,498.43998,499.379974,489.950012,498.220001,89881400,67.773924,0.219979,1,2013,9,6
2013-09-05,500.250008,500.679977,493.639977,495.269974,59091900,67.372625,4.980034,1,2013,9,5
2013-09-04,499.560005,502.240013,496.279984,498.690025,86258200,67.837862,0.86998,1,2013,9,4
2013-09-03,493.099991,500.599976,487.350006,488.579994,82982200,66.462573,4.519997,1,2013,9,3
2013-08-30,491.999992,492.949974,486.5,487.220016,68074300,66.277572,4.779976,1,2013,8,30
2013-08-29,491.650024,496.500015,491.130013,491.700012,59914400,66.886996,-0.049988,0,2013,8,29
2013-08-28,486.000015,495.800026,486.000015,490.899994,76902000,66.778168,-4.899979,0,2013,8,28
